car,move
J,-1
I,2
A,-1
B,-1
I,-1
B,1
C,-1
A,1
A,-1
B,-1
I,-1
G,-1
L,-1
I,2
I,-1
B,1
G,-1
X,1
I,1
L,1
L,-1
I,-2
J,1
J,-1
I,2
L,1
L,-1
X,-1
H,1
X,1
X,-1
L,-1
J,-1
E,1
J,-1
E,-1
E,1
E,1
D,-1
E,-1
D,1
J,2
J,-2
D,-1
J,2
J,-1
J,-1
D,1
E,2
E,-3
J,2
J,-2
E,1
E,1
E,1
E,-1
E,-1
D,-1
D,1
E,1
D,-1
E,-1
D,1
E,2
E,-3
E,1
J,2
L,1
L,-1
J,-2
J,1
J,-1
E,2
H,-1
D,-1
I,-1
D,1
I,1
H,1
H,-1
I,-1
D,-1
I,-2
H,1
E,-2
E,2
H,-1
H,1
H,-1
I,2
D,1
D,-1
I,-1
I,2
I,-3
I,1
I,1
I,-2
H,1
E,-2
J,2
J,-2
J,3
L,2
E,2
F,1
F,-1
F,2
X,3
X,-3
X,3
F,-2
L,-1
L,1
L,-1
E,-1
L,-1
L,1
L,1
G,2
B,-1
I,-1
X,1
